-5.730218948686440500e-300 6.952576304805260624e-310
-1.981199999999999802e-04 2.179999999999999993e-01
-3.962399999999999603e-04 1.880000000000000004e-01
-5.943599999999999405e-04 1.559999999999999998e-01
-7.924799999999999206e-04 1.239999999999999991e-01
-9.905999999999999008e-04 9.199999999999999845e-02
-1.188719999999999881e-03 5.999999999999999778e-02
-1.386839999999999861e-03 2.599999999999999881e-02
-1.584959999999999841e-03 8.000000000000000167e-03
-1.783079999999999821e-03 4.599999999999999922e-02
-1.981199999999999802e-03 8.200000000000000344e-02
-2.179319999999999782e-03 1.199999999999999956e-01
-2.377439999999999762e-03 1.580000000000000016e-01
-2.575559999999999742e-03 1.960000000000000075e-01
-2.773679999999999722e-03 2.340000000000000135e-01
-2.971799999999999702e-03 2.720000000000000195e-01
-3.169919999999999682e-03 3.099999999999999978e-01
-3.368039999999999663e-03 3.439999999999999725e-01
-3.566159999999999643e-03 3.800000000000000044e-01
-3.764279999999999623e-03 4.159999999999999809e-01
-3.962399999999999603e-03 4.480000000000000093e-01
-4.160520000000000017e-03 4.819999999999999840e-01
-4.358639999999999563e-03 5.120000000000000107e-01
-4.556759999999999977e-03 5.400000000000000355e-01
-4.754879999999999524e-03 5.699999999999999512e-01
-4.952999999999999937e-03 5.979999999999999760e-01
-5.151119999999999484e-03 6.239999999999999991e-01
-5.349239999999999898e-03 6.520000000000000240e-01
-5.547359999999999444e-03 6.760000000000000453e-01
-5.745479999999999858e-03 6.999999999999999556e-01
-5.943599999999999405e-03 7.219999999999999751e-01
-6.141719999999999818e-03 7.439999999999999947e-01
-6.339839999999999365e-03 7.660000000000000142e-01
-6.537959999999999779e-03 7.860000000000000320e-01
-6.736079999999999325e-03 8.060000000000000497e-01
-6.934199999999999739e-03 8.239999999999999547e-01
-7.132319999999999285e-03 8.419999999999999707e-01
-7.330439999999999699e-03 8.599999999999999867e-01
-7.528559999999999246e-03 8.780000000000000027e-01
-7.726679999999999660e-03 8.940000000000000169e-01
-7.924799999999999206e-03 9.120000000000000329e-01
-8.122919999999998752e-03 9.260000000000000453e-01
-8.321040000000000034e-03 9.419999999999999485e-01
-8.519159999999999580e-03 9.579999999999999627e-01
-8.717279999999999127e-03 9.719999999999999751e-01
-8.915399999999998673e-03 9.859999999999999876e-01
-9.113519999999999954e-03 1.000000000000000000e+00
-9.311639999999999501e-03 1.012000000000000011e+00
-9.509759999999999047e-03 1.026000000000000023e+00
-9.707879999999998594e-03 1.038000000000000034e+00
-9.905999999999999875e-03 1.052000000000000046e+00
-1.010411999999999942e-02 1.062000000000000055e+00
-1.030223999999999897e-02 1.074000000000000066e+00
-1.050035999999999851e-02 1.086000000000000076e+00
-1.069847999999999980e-02 1.096000000000000085e+00
-1.089659999999999934e-02 1.106000000000000094e+00
-1.109471999999999889e-02 1.118000000000000105e+00
-1.129283999999999843e-02 1.127999999999999892e+00
-1.149095999999999972e-02 1.135999999999999899e+00
-1.168907999999999926e-02 1.145999999999999908e+00
-1.188719999999999881e-02 1.155999999999999917e+00
-1.208531999999999836e-02 1.163999999999999924e+00
-1.228343999999999964e-02 1.173999999999999932e+00
-1.248155999999999918e-02 1.181999999999999940e+00
-1.267967999999999873e-02 1.189999999999999947e+00
-1.287779999999999828e-02 1.195999999999999952e+00
-1.307591999999999956e-02 1.203999999999999959e+00
-1.327403999999999910e-02 1.211999999999999966e+00
-1.347215999999999865e-02 1.217999999999999972e+00
-1.367027999999999820e-02 1.225999999999999979e+00
-1.386839999999999948e-02 1.231999999999999984e+00
-1.406651999999999902e-02 1.237999999999999989e+00
-1.426463999999999857e-02 1.243999999999999995e+00
-1.446275999999999812e-02 1.247999999999999998e+00
-1.466087999999999940e-02 1.254000000000000004e+00
-1.485899999999999894e-02 1.258000000000000007e+00
-1.505711999999999849e-02 1.260000000000000009e+00
-1.525523999999999977e-02 1.262000000000000011e+00
-1.545335999999999932e-02 1.266000000000000014e+00
