-5.730218948686440500e-300 6.952632654128915057e-310
-1.981199999999999802e-04 6.680000000000000382e-01
-3.962399999999999603e-04 5.799999999999999600e-01
-5.943599999999999405e-04 4.819999999999999840e-01
-7.924799999999999206e-04 3.679999999999999938e-01
-9.905999999999999008e-04 2.600000000000000089e-01
-1.188719999999999881e-03 1.539999999999999980e-01
-1.386839999999999861e-03 5.399999999999999939e-02
-1.584959999999999841e-03 4.000000000000000083e-02
-1.783079999999999821e-03 1.360000000000000098e-01
-1.981199999999999802e-03 2.220000000000000029e-01
-2.179319999999999782e-03 3.059999999999999942e-01
-2.377439999999999762e-03 3.860000000000000098e-01
-2.575559999999999742e-03 4.580000000000000182e-01
-2.773679999999999722e-03 5.320000000000000284e-01
-2.971799999999999702e-03 5.939999999999999725e-01
-3.169919999999999682e-03 6.520000000000000240e-01
-3.368039999999999663e-03 7.099999999999999645e-01
-3.566159999999999643e-03 7.600000000000000089e-01
-3.764279999999999623e-03 8.100000000000000533e-01
-3.962399999999999603e-03 8.559999999999999831e-01
-4.160520000000000017e-03 8.960000000000000187e-01
-4.358639999999999563e-03 9.379999999999999449e-01
-4.556759999999999977e-03 9.739999999999999769e-01
-4.754879999999999524e-03 1.012000000000000011e+00
-4.952999999999999937e-03 1.046000000000000041e+00
-5.151119999999999484e-03 1.078000000000000069e+00
-5.349239999999999898e-03 1.110000000000000098e+00
-5.547359999999999444e-03 1.137999999999999901e+00
-5.745479999999999858e-03 1.163999999999999924e+00
-5.943599999999999405e-03 1.189999999999999947e+00
-6.141719999999999818e-03 1.213999999999999968e+00
-6.339839999999999365e-03 1.235999999999999988e+00
-6.537959999999999779e-03 1.256000000000000005e+00
-6.736079999999999325e-03 1.276000000000000023e+00
-6.934199999999999739e-03 1.294000000000000039e+00
-7.132319999999999285e-03 1.308000000000000052e+00
-7.330439999999999699e-03 1.324000000000000066e+00
-7.528559999999999246e-03 1.338000000000000078e+00
-7.726679999999999660e-03 1.350000000000000089e+00
-7.924799999999999206e-03 1.364000000000000101e+00
-8.122919999999998752e-03 1.375999999999999890e+00
-8.321040000000000034e-03 1.385999999999999899e+00
-8.519159999999999580e-03 1.395999999999999908e+00
-8.717279999999999127e-03 1.403999999999999915e+00
-8.915399999999998673e-03 1.413999999999999924e+00
-9.113519999999999954e-03 1.419999999999999929e+00
-9.311639999999999501e-03 1.425999999999999934e+00
-9.509759999999999047e-03 1.431999999999999940e+00
-9.707879999999998594e-03 1.437999999999999945e+00
-9.905999999999999875e-03 1.443999999999999950e+00
-1.010411999999999942e-02 1.445999999999999952e+00
-1.030223999999999897e-02 1.449999999999999956e+00
-1.050035999999999851e-02 1.453999999999999959e+00
-1.069847999999999980e-02 1.453999999999999959e+00
-1.089659999999999934e-02 1.455999999999999961e+00
-1.109471999999999889e-02 1.457999999999999963e+00
-1.129283999999999843e-02 1.457999999999999963e+00
-1.149095999999999972e-02 1.459999999999999964e+00
-1.168907999999999926e-02 1.459999999999999964e+00
-1.188719999999999881e-02 1.459999999999999964e+00
-1.208531999999999836e-02 1.457999999999999963e+00
-1.228343999999999964e-02 1.457999999999999963e+00
-1.248155999999999918e-02 1.455999999999999961e+00
-1.267967999999999873e-02 1.455999999999999961e+00
-1.287779999999999828e-02 1.453999999999999959e+00
-1.307591999999999956e-02 1.449999999999999956e+00
-1.327403999999999910e-02 1.447999999999999954e+00
-1.347215999999999865e-02 1.443999999999999950e+00
-1.367027999999999820e-02 1.441999999999999948e+00
-1.386839999999999948e-02 1.437999999999999945e+00
-1.406651999999999902e-02 1.433999999999999941e+00
-1.426463999999999857e-02 1.429999999999999938e+00
-1.446275999999999812e-02 1.423999999999999932e+00
-1.466087999999999940e-02 1.419999999999999929e+00
-1.485899999999999894e-02 1.415999999999999925e+00
-1.505711999999999849e-02 1.409999999999999920e+00
-1.525523999999999977e-02 1.403999999999999915e+00
-1.545335999999999932e-02 1.397999999999999909e+00
-1.565147999999999887e-02 1.391999999999999904e+00
-1.584959999999999841e-02 1.385999999999999899e+00
-1.604771999999999796e-02 1.379999999999999893e+00
-1.624583999999999750e-02 1.374000000000000110e+00
-1.644396000000000052e-02 1.366000000000000103e+00
-1.664208000000000007e-02 1.360000000000000098e+00
-1.684019999999999961e-02 1.352000000000000091e+00
-1.703831999999999916e-02 1.344000000000000083e+00
-1.723643999999999871e-02 1.338000000000000078e+00
-1.743455999999999825e-02 1.330000000000000071e+00
-1.763267999999999780e-02 1.322000000000000064e+00
-1.783079999999999735e-02 1.312000000000000055e+00
-1.802892000000000036e-02 1.304000000000000048e+00
-1.822703999999999991e-02 1.296000000000000041e+00
-1.842515999999999946e-02 1.286000000000000032e+00
-1.862327999999999900e-02 1.278000000000000025e+00
-1.882139999999999855e-02 1.268000000000000016e+00
-1.901951999999999809e-02 1.258000000000000007e+00
-1.921763999999999764e-02 1.247999999999999998e+00
-1.941575999999999719e-02 1.237999999999999989e+00
-1.961388000000000020e-02 1.225999999999999979e+00
-1.981199999999999975e-02 1.215999999999999970e+00
-2.001011999999999930e-02 1.203999999999999959e+00
-2.020823999999999884e-02 1.179999999999999938e+00
-2.040635999999999839e-02 1.169999999999999929e+00
-2.060447999999999794e-02 1.155999999999999917e+00
-2.080259999999999748e-02 1.143999999999999906e+00
-2.100071999999999703e-02 1.131999999999999895e+00
-2.119884000000000004e-02 1.120000000000000107e+00
-2.139695999999999959e-02 1.106000000000000094e+00
-2.159507999999999914e-02 1.094000000000000083e+00
-2.179319999999999868e-02 1.080000000000000071e+00
-2.199131999999999823e-02 1.068000000000000060e+00
-2.218943999999999778e-02 1.054000000000000048e+00
-2.238755999999999732e-02 1.042000000000000037e+00
-2.258567999999999687e-02 1.030000000000000027e+00
-2.278379999999999989e-02 1.018000000000000016e+00
-2.298191999999999943e-02 1.008000000000000007e+00
-2.318003999999999898e-02 9.979999999999999982e-01
-2.337815999999999853e-02 9.919999999999999929e-01
-2.357627999999999807e-02 9.719999999999999751e-01
-2.377439999999999762e-02 9.659999999999999698e-01
-2.397251999999999716e-02 9.539999999999999591e-01
-2.417063999999999671e-02 9.499999999999999556e-01
-2.436875999999999973e-02 9.439999999999999503e-01
-2.456687999999999927e-02 9.340000000000000524e-01
-2.476499999999999882e-02 9.260000000000000453e-01
-2.496311999999999837e-02 9.180000000000000382e-01
-2.516123999999999791e-02 9.100000000000000311e-01
-2.535935999999999746e-02 8.960000000000000187e-01
-2.555747999999999701e-02 8.900000000000000133e-01
-2.575559999999999655e-02 8.860000000000000098e-01
-2.595371999999999957e-02 8.820000000000000062e-01
-2.615183999999999911e-02 8.780000000000000027e-01
-2.634995999999999866e-02 8.739999999999999991e-01
-2.654807999999999821e-02 8.699999999999999956e-01
-2.674619999999999775e-02 8.639999999999999902e-01
-2.694431999999999730e-02 8.639999999999999902e-01
-2.714243999999999685e-02 8.619999999999999885e-01
-2.734055999999999639e-02 8.619999999999999885e-01
-2.753867999999999941e-02 8.639999999999999902e-01
-2.773679999999999896e-02 8.659999999999999920e-01
-2.793491999999999850e-02 8.699999999999999956e-01
-2.813303999999999805e-02 8.739999999999999991e-01
-2.833115999999999760e-02 8.780000000000000027e-01
-2.852927999999999714e-02 8.860000000000000098e-01
-2.872739999999999669e-02 8.920000000000000151e-01
-2.892551999999999623e-02 9.000000000000000222e-01
-2.912363999999999925e-02 9.080000000000000293e-01
-2.932175999999999880e-02 9.180000000000000382e-01
-2.951987999999999834e-02 9.280000000000000471e-01
-2.971799999999999789e-02 9.399999999999999467e-01
-2.991611999999999744e-02 9.519999999999999574e-01
-3.011423999999999698e-02 9.619999999999999662e-01
-3.031235999999999653e-02 9.739999999999999769e-01
-3.051047999999999955e-02 9.879999999999999893e-01
-3.070859999999999909e-02 1.000000000000000000e+00
-3.090671999999999864e-02 1.014000000000000012e+00
-3.110483999999999818e-02 1.026000000000000023e+00
-3.130295999999999773e-02 1.040000000000000036e+00
-3.150108000000000075e-02 1.052000000000000046e+00
-3.169919999999999682e-02 1.068000000000000060e+00
-3.189731999999999984e-02 1.080000000000000071e+00
-3.209543999999999592e-02 1.094000000000000083e+00
-3.229355999999999893e-02 1.108000000000000096e+00
-3.249167999999999501e-02 1.122000000000000108e+00
-3.268979999999999803e-02 1.135999999999999899e+00
-3.288792000000000104e-02 1.149999999999999911e+00
-3.308603999999999712e-02 1.163999999999999924e+00
-3.328416000000000013e-02 1.177999999999999936e+00
-3.348227999999999621e-02 1.191999999999999948e+00
-3.368039999999999923e-02 1.205999999999999961e+00
-3.387851999999999530e-02 1.221999999999999975e+00
-3.407663999999999832e-02 1.235999999999999988e+00
-3.427475999999999440e-02 1.250000000000000000e+00
-3.447287999999999741e-02 1.264000000000000012e+00
-3.467100000000000043e-02 1.280000000000000027e+00
-3.486911999999999651e-02 1.294000000000000039e+00
-3.506723999999999952e-02 1.308000000000000052e+00
-3.526535999999999560e-02 1.324000000000000066e+00
-3.546347999999999862e-02 1.342000000000000082e+00
-3.566159999999999469e-02 1.358000000000000096e+00
-3.585971999999999771e-02 1.377999999999999892e+00
-3.605784000000000072e-02 1.395999999999999908e+00
-3.625595999999999680e-02 1.415999999999999925e+00
-3.645407999999999982e-02 1.435999999999999943e+00
-3.665219999999999589e-02 1.457999999999999963e+00
-3.685031999999999891e-02 1.479999999999999982e+00
-3.704843999999999499e-02 1.504000000000000004e+00
-3.724655999999999800e-02 1.530000000000000027e+00
-3.744467999999999408e-02 1.548000000000000043e+00
-3.764279999999999710e-02 1.550000000000000044e+00
-3.784092000000000011e-02 1.334000000000000075e+00
-3.803903999999999619e-02 8.780000000000000027e-01
-3.823715999999999920e-02 5.719999999999999529e-01
-3.843527999999999528e-02 3.519999999999999796e-01
-3.863339999999999830e-02 2.220000000000000029e-01
-3.883151999999999437e-02 1.360000000000000098e-01
-3.902963999999999739e-02 7.599999999999999811e-02
-3.922776000000000041e-02 2.999999999999999889e-02
-3.942587999999999648e-02 6.000000000000000125e-03
-3.962399999999999950e-02 4.200000000000000261e-02
-3.982211999999999558e-02 6.600000000000000311e-02
-4.002023999999999859e-02 8.599999999999999312e-02
-4.021835999999999467e-02 1.019999999999999934e-01
-4.041647999999999769e-02 1.120000000000000023e-01
-4.061459999999999376e-02 1.199999999999999956e-01
-4.081271999999999678e-02 1.239999999999999991e-01
-4.101083999999999979e-02 1.300000000000000044e-01
-4.120895999999999587e-02 1.340000000000000080e-01
-4.140707999999999889e-02 1.380000000000000115e-01
-4.160519999999999496e-02 1.380000000000000115e-01
-4.180331999999999798e-02 1.380000000000000115e-01
-4.200143999999999406e-02 1.380000000000000115e-01
-4.219955999999999707e-02 1.360000000000000098e-01
-4.239768000000000009e-02 1.320000000000000062e-01
-4.259579999999999617e-02 1.219999999999999973e-01
-4.279391999999999918e-02 1.140000000000000041e-01
-4.299203999999999526e-02 1.059999999999999970e-01
-4.319015999999999827e-02 9.600000000000000200e-02
-4.338827999999999435e-02 8.599999999999999312e-02
-4.358639999999999737e-02 7.199999999999999456e-02
-4.378452000000000038e-02 5.999999999999999778e-02
-4.398263999999999646e-02 4.399999999999999745e-02
-4.418075999999999948e-02 2.800000000000000058e-02
-4.437887999999999555e-02 1.000000000000000021e-02
-4.457699999999999857e-02 1.000000000000000021e-02
-4.477511999999999465e-02 2.999999999999999889e-02
-4.497323999999999766e-02 5.000000000000000278e-02
-4.517135999999999374e-02 7.199999999999999456e-02
-4.536947999999999676e-02 9.199999999999999845e-02
-4.556759999999999977e-02 1.160000000000000059e-01
-4.576571999999999585e-02 1.400000000000000133e-01
-4.596383999999999886e-02 1.640000000000000069e-01
-4.616195999999999494e-02 1.880000000000000004e-01
-4.636007999999999796e-02 2.119999999999999940e-01
-4.655819999999999403e-02 2.379999999999999893e-01
-4.675631999999999705e-02 2.520000000000000018e-01
-4.695444000000000007e-02 2.780000000000000249e-01
-4.715255999999999614e-02 3.039999999999999925e-01
-4.735067999999999916e-02 3.300000000000000155e-01
-4.754879999999999524e-02 3.579999999999999849e-01
-4.774691999999999825e-02 3.840000000000000080e-01
-4.794503999999999433e-02 4.119999999999999774e-01
-4.814315999999999734e-02 4.380000000000000004e-01
-4.834127999999999342e-02 4.640000000000000235e-01
-4.853939999999999644e-02 4.919999999999999929e-01
-4.873751999999999945e-02 5.200000000000000178e-01
-4.893563999999999553e-02 5.460000000000000409e-01
-4.913375999999999855e-02 5.739999999999999547e-01
-4.933187999999999462e-02 6.019999999999999796e-01
-4.952999999999999764e-02 6.320000000000000062e-01
-4.972811999999999372e-02 6.620000000000000329e-01
-4.992623999999999673e-02 6.919999999999999485e-01
-5.012435999999999975e-02 7.239999999999999769e-01
-5.032247999999999583e-02 7.560000000000000053e-01
-5.052059999999999884e-02 7.880000000000000338e-01
-5.071871999999999492e-02 8.179999999999999494e-01
