-5.730218948686440500e-300 6.953126817266161056e-310
-1.981199999999999802e-04 7.199999999999999734e-01
-3.962399999999999603e-04 6.720000000000000417e-01
-5.943599999999999405e-04 6.520000000000000240e-01
-7.924799999999999206e-04 6.320000000000000062e-01
-9.905999999999999008e-04 6.079999999999999849e-01
-1.188719999999999881e-03 5.839999999999999636e-01
-1.386839999999999861e-03 5.540000000000000480e-01
-1.584959999999999841e-03 5.000000000000000000e-01
-1.783079999999999821e-03 4.259999999999999898e-01
-1.981199999999999802e-03 3.539999999999999813e-01
-2.179319999999999782e-03 2.839999999999999747e-01
-2.377439999999999762e-03 2.119999999999999940e-01
-2.575559999999999742e-03 1.479999999999999927e-01
-2.773679999999999722e-03 8.599999999999999312e-02
-2.971799999999999702e-03 2.599999999999999881e-02
-3.169919999999999682e-03 2.999999999999999889e-02
-3.368039999999999663e-03 8.599999999999999312e-02
-3.566159999999999643e-03 1.360000000000000098e-01
-3.764279999999999623e-03 1.839999999999999969e-01
-3.962399999999999603e-03 2.320000000000000118e-01
-4.160520000000000017e-03 2.780000000000000249e-01
-4.358639999999999563e-03 3.220000000000000084e-01
-4.556759999999999977e-03 3.619999999999999885e-01
-4.754879999999999524e-03 4.000000000000000222e-01
-4.952999999999999937e-03 4.380000000000000004e-01
-5.151119999999999484e-03 4.719999999999999751e-01
-5.349239999999999898e-03 5.080000000000000071e-01
-5.547359999999999444e-03 5.380000000000000338e-01
-5.745479999999999858e-03 5.679999999999999494e-01
-5.943599999999999405e-03 5.979999999999999760e-01
-6.141719999999999818e-03 6.260000000000000009e-01
-6.339839999999999365e-03 6.520000000000000240e-01
-6.537959999999999779e-03 6.780000000000000471e-01
-6.736079999999999325e-03 6.999999999999999556e-01
-6.934199999999999739e-03 7.239999999999999769e-01
-7.132319999999999285e-03 7.439999999999999947e-01
-7.330439999999999699e-03 7.640000000000000124e-01
-7.528559999999999246e-03 7.840000000000000302e-01
-7.726679999999999660e-03 8.000000000000000444e-01
-7.924799999999999206e-03 8.179999999999999494e-01
